episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct,queue_lag,retry_rate,rps
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,168,1700046416,91.2,82.5,477.0,40.0,0.0097,0.0127,28.4,32.0,7,0.0127,231.83
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,170,1700046418,92.9,90.4,486.5,17.45,0.0108,0.0452,15.8,47.7,3,0.0287,192.67
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,172,1700046420,88.8,105.2,552.6,8.04,0.0097,0.0854,16.0,39.6,2,0.0481,243.17
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,174,1700046422,95.9,223.4,525.5,163.52,0.049,0.0911,21.7,39.6,9,0.041,219.48
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,176,1700046424,89.3,95.0,489.2,19.15,0.0119,0.0244,21.6,35.3,14,0.0365,178.54
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,178,1700046426,104.2,93.4,560.0,8.51,0.0138,0.104,15.9,41.9,6,0.0004,212.13
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,180,1700046428,85.0,116.1,484.9,7.9,0.0181,0.0889,12.8,39.3,1,0.0079,216.26
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,182,1700046430,93.5,104.1,492.3,2.0,0.0149,0.0736,16.1,32.0,1,0.038,196.11
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,184,1700046432,88.6,97.1,503.2,40.0,0.0055,0.0648,18.6,32.1,3,0.0139,186.62
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,186,1700046434,83.6,80.4,511.0,13.7,0.0104,0.12,37.2,33.7,5,0.002,200.21
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,188,1700046436,95.5,96.7,490.1,8.81,0.0113,0.0747,18.5,32.2,11,0.0031,221.42
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,190,1700046438,95.2,86.3,508.2,14.43,0.019,0.0149,17.8,33.8,13,0.0076,199.28
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,192,1700046440,94.2,107.3,502.3,19.38,0.0167,0.0282,15.1,33.5,10,0.0133,198.56
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,194,1700046442,103.0,77.5,521.4,27.06,0.0032,0.01,30.6,40.0,14,0.0084,234.43
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,196,1700046444,96.6,90.8,520.7,17.01,0.0109,0.0543,14.0,32.8,3,0.0024,169.21
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,198,1700046446,85.5,90.6,487.7,2.0,0.0139,0.0393,18.1,30.2,7,0.0343,199.64
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,200,1700046448,95.1,105.1,548.0,14.43,0.0025,0.0456,28.6,39.2,11,0.0015,191.87
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,202,1700046450,82.7,85.5,520.4,35.94,0.0071,0.0281,15.7,34.6,12,0.0184,165.17
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,204,1700046452,81.9,88.6,530.3,6.04,0.0064,0.01,17.0,30.6,7,0.0071,214.72
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,206,1700046454,96.3,93.5,543.6,2.0,0.0054,0.1026,27.4,33.1,8,0.0108,177.46
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,208,1700046456,70.1,85.6,497.5,13.37,0.004,0.01,24.9,34.3,7,0.0276,208.97
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,210,1700046458,93.3,97.0,515.2,2.0,0.0292,0.0724,11.6,42.1,12,0.05,211.43
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,212,1700046460,93.0,102.5,552.2,3.9,0.0078,0.082,11.8,31.8,1,0.0179,187.96
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,214,1700046462,83.0,100.6,503.6,2.0,0.0067,0.0666,19.0,40.9,4,0.005,196.12
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,216,1700046464,85.7,99.6,494.7,24.2,0.0007,0.1129,22.7,45.5,10,0.05,208.79
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,218,1700046466,89.0,82.8,508.5,20.57,0.0019,0.0351,12.1,29.0,5,0.016,237.98
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,220,1700046468,82.6,91.2,480.0,7.75,0.0194,0.0244,21.4,32.6,3,0.05,224.12
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,222,1700046470,89.0,484.9,503.7,407.04,0.0429,0.0306,19.9,38.2,9,0.0061,198.57
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,224,1700046472,85.2,119.8,502.6,28.55,0.0021,0.01,27.6,32.6,0,0.0161,206.28
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,226,1700046474,70.8,88.2,539.7,5.81,0.0027,0.0176,20.9,42.5,12,0.0155,200.25
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,228,1700046476,85.5,99.2,506.8,8.52,0.0098,0.1119,13.4,24.9,2,0.0067,194.09
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,230,1700046478,91.1,308.3,520.3,213.84,0.0431,0.0646,15.8,32.8,6,0.0475,207.03
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,232,1700046480,80.5,80.2,519.6,3.17,0.008,0.0763,32.9,35.9,2,0.0056,238.49
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,234,1700046482,84.9,103.6,528.0,4.6,0.0088,0.01,23.8,38.5,3,0.0294,192.27
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,236,1700046484,97.3,106.1,499.6,2.61,0.0181,0.01,27.7,38.7,11,0.0076,174.56
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,238,1700046486,96.0,82.9,518.6,2.0,0.0086,0.0662,16.1,37.9,6,0.0004,178.02
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0,1700030491,96.6,92.0,487.4,25.62,0.0067,0.01,20.0,25.9,9,0.0421,183.39
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,2,1700030493,82.1,85.1,499.3,6.82,0.0116,0.01,17.5,36.1,9,0.0045,191.76
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,4,1700030495,84.3,85.3,495.0,2.52,0.0135,0.0684,24.8,44.0,4,0.0305,181.72
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,6,1700030497,92.8,85.1,530.1,16.1,0.0044,0.0159,25.5,27.9,0,0.0271,210.12
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,8,1700030499,85.4,200.0,501.0,147.3,0.0349,0.01,19.4,38.3,3,0.0141,198.47
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,10,1700030501,91.3,283.8,499.3,224.12,0.0363,0.12,15.2,30.6,10,0.005,191.16
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,12,1700030503,95.2,97.4,489.2,2.0,0.001,0.0816,17.3,38.1,2,0.0208,187.56
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,14,1700030505,99.9,97.6,497.9,18.56,0.0069,0.0597,15.8,38.7,7,0.0007,186.88
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,16,1700030507,95.7,87.4,519.0,9.8,0.0172,0.0784,24.3,43.2,8,0.0032,234.04
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,18,1700030509,85.5,101.9,521.4,2.9,0.0093,0.0657,25.0,41.5,6,0.0241,207.95
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,20,1700030511,89.8,84.1,507.8,2.0,0.0031,0.0789,19.3,35.4,7,0.0317,194.26
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,22,1700030513,88.2,96.5,510.8,14.07,0.0069,0.0675,14.0,32.0,1,0.05,186.89
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,24,1700030515,94.0,91.1,494.9,14.45,0.0084,0.015,26.3,40.6,3,0.015,190.11
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,26,1700030517,88.3,86.0,521.0,17.65,0.0004,0.01,15.9,35.7,1,0.0098,211.19
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,28,1700030519,83.5,107.3,475.8,4.08,0.0045,0.0625,22.5,33.0,10,0.0357,213.32
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,30,1700030521,95.6,103.1,477.8,23.7,0.0188,0.0354,15.3,30.9,6,0.0146,221.03
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,32,1700030523,98.9,95.2,506.8,11.24,0.0108,0.093,18.1,35.4,6,0.0,187.54
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,34,1700030525,82.8,102.8,495.3,10.24,0.0058,0.1081,21.3,43.1,14,0.013,174.14
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,36,1700030527,88.0,93.6,501.9,2.28,0.005,0.0299,18.5,40.4,9,0.0158,191.27
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,38,1700030529,94.7,88.1,490.6,21.55,0.0133,0.01,20.5,29.9,1,0.0496,215.35
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,40,1700030531,90.8,78.9,546.8,13.98,0.0087,0.0194,23.6,28.5,5,0.0075,169.85
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,42,1700030533,93.8,93.4,494.1,40.0,0.0122,0.01,23.9,23.4,7,0.0014,214.63
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,44,1700030535,95.6,87.4,524.1,7.1,0.0128,0.0162,17.3,34.5,0,0.0001,182.71
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,46,1700030537,84.6,100.2,521.1,21.61,0.0098,0.0219,36.0,29.5,2,0.0147,197.52
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,48,1700030539,84.7,87.3,531.6,9.11,0.002,0.12,20.6,34.5,1,0.0189,189.24
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,50,1700030541,82.3,107.0,519.8,14.97,0.0098,0.0936,20.5,37.9,14,0.0054,166.95
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,52,1700030543,84.9,327.1,511.5,227.22,0.0414,0.01,22.5,22.5,3,0.002,200.47
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,54,1700030545,87.0,81.0,516.0,24.23,0.0167,0.0169,12.9,33.7,13,0.0055,189.27
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,56,1700030547,92.8,76.7,498.2,7.41,0.0031,0.12,14.3,31.6,8,0.05,181.44
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,58,1700030549,97.2,97.2,503.8,21.1,0.0148,0.0488,39.1,34.5,8,0.0255,224.66
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,60,1700030551,108.5,91.4,513.4,16.26,0.0087,0.0138,26.2,35.9,14,0.0095,216.24
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,62,1700030553,107.5,91.8,490.2,25.21,0.0083,0.0985,11.8,25.5,1,0.0002,208.93
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,64,1700030555,99.3,90.0,540.0,2.15,0.0052,0.0189,19.1,34.4,1,0.0008,197.83
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,66,1700030557,97.3,93.7,533.7,40.0,0.0096,0.12,15.8,41.2,6,0.0418,228.0
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,68,1700030559,78.8,96.9,494.1,3.81,0.0029,0.0417,27.1,34.9,13,0.0121,182.02
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,70,1700030561,83.1,78.9,491.8,5.29,0.0042,0.12,17.8,27.3,13,0.05,148.06
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,72,1700030563,89.0,87.0,504.9,5.89,0.0225,0.1062,14.0,34.4,5,0.0044,194.7
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,74,1700030565,69.4,106.0,542.4,2.71,0.023,0.12,21.0,32.4,1,0.0284,168.34
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,76,1700030567,84.5,81.0,518.3,31.91,0.0119,0.102,27.1,32.9,4,0.0025,199.94
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,78,1700030569,109.6,100.9,511.3,2.0,0.0105,0.0166,13.1,29.2,4,0.0346,203.39
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,80,1700030571,99.5,90.8,510.7,7.41,0.0097,0.1101,12.6,44.9,8,0.0492,220.31
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,82,1700030573,87.1,84.7,525.6,2.62,0.0135,0.01,19.7,29.2,2,0.0299,206.44
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,84,1700030575,83.1,84.8,511.8,14.86,0.0017,0.12,14.7,31.1,0,0.0272,196.74
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,86,1700030577,98.5,89.0,534.9,5.48,0.0142,0.0912,26.7,35.0,11,0.0144,245.86
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,88,1700030579,102.3,93.7,517.2,5.51,0.0326,0.0466,15.6,31.4,9,0.0343,200.2
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,90,1700030581,91.7,94.3,517.7,6.8,0.0049,0.0437,32.3,32.8,9,0.0119,221.46
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,92,1700030583,80.7,115.0,456.9,6.25,0.0026,0.024,15.4,47.3,10,0.0059,229.82
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,94,1700030585,92.1,94.4,488.0,6.0,0.0092,0.0655,20.1,26.1,9,0.0161,152.08
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,96,1700030587,95.7,108.1,519.8,24.7,0.0057,0.0899,22.4,42.4,14,0.0001,203.63
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,98,1700030589,79.4,107.4,500.9,27.93,0.006,0.0939,23.7,33.6,9,0.0076,196.7
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,100,1700030591,108.2,87.6,502.3,7.58,0.0083,0.0484,24.3,51.4,4,0.0108,193.15
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,102,1700030593,105.0,102.8,474.7,40.0,0.0101,0.0797,18.3,29.0,8,0.0137,214.78
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,104,1700030595,77.6,87.5,510.6,3.19,0.0071,0.1047,19.9,44.5,12,0.0322,189.65
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,106,1700030597,94.7,613.6,509.2,483.43,0.0297,0.0491,18.7,31.9,14,0.015,208.82
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,108,1700030599,81.6,101.1,532.3,2.0,0.0097,0.01,19.9,40.2,11,0.0045,228.63
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,110,1700030601,90.9,77.5,499.5,7.42,0.0062,0.12,13.9,32.3,7,0.0038,174.7
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,112,1700030603,103.8,98.1,444.2,2.0,0.0058,0.01,19.4,39.9,9,0.0088,218.56
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,114,1700030605,86.3,97.4,478.3,2.0,0.007,0.01,36.6,39.2,9,0.0016,185.16
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,116,1700030607,98.7,83.8,473.6,5.61,0.0166,0.0202,20.8,30.9,10,0.0114,208.78
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,118,1700030609,95.1,272.5,498.7,170.42,0.0306,0.01,21.8,40.0,1,0.0012,234.82
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,120,1700030611,91.0,100.8,530.6,5.51,0.0124,0.0698,16.6,39.5,12,0.0045,211.19
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,122,1700030613,79.1,83.0,500.5,2.0,0.0087,0.0773,16.0,27.7,4,0.0154,176.51
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,124,1700030615,93.8,94.0,485.9,8.02,0.0054,0.0129,21.8,38.0,9,0.0001,205.7
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,126,1700030617,86.8,88.6,493.2,2.01,0.0059,0.0473,22.0,27.6,11,0.0046,199.0
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,128,1700030619,85.1,97.2,503.2,5.26,0.0312,0.0271,23.0,36.6,10,0.0159,240.02
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,130,1700030621,96.9,95.6,532.7,2.0,0.0016,0.0627,19.8,28.0,12,0.0248,229.17
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,132,1700030623,87.9,81.1,490.9,2.0,0.0202,0.12,27.0,33.2,11,0.0112,226.14
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,134,1700030625,91.5,92.9,542.7,6.24,0.0166,0.0328,17.0,28.3,4,0.0103,187.86
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,136,1700030627,104.6,76.7,484.3,2.0,0.0284,0.0192,19.6,33.0,4,0.0061,229.05
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,138,1700030629,104.6,120.1,514.2,8.99,0.0073,0.12,21.9,27.8,8,0.0348,177.56
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,140,1700030631,75.1,96.4,514.1,2.22,0.0049,0.12,14.1,28.4,8,0.008,238.76
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,142,1700030633,94.2,333.2,517.7,205.42,0.0332,0.025,16.6,34.3,1,0.0036,184.54
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,144,1700030635,90.1,82.0,489.0,10.42,0.0097,0.01,23.8,39.7,0,0.0027,215.41
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,146,1700030637,106.9,98.0,477.5,4.52,0.0042,0.0968,31.0,29.1,13,0.0142,183.68
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,148,1700030639,88.0,90.4,513.6,3.51,0.0197,0.0653,16.3,32.8,2,0.0214,214.43
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,150,1700030641,82.2,84.8,492.3,4.31,0.0091,0.01,23.4,33.4,8,0.0037,193.38
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,152,1700030643,93.6,102.2,512.0,40.0,0.0115,0.0179,8.9,31.9,5,0.0109,222.15
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,154,1700030645,82.9,92.1,515.0,15.47,0.0019,0.0935,14.8,27.4,7,0.0125,201.66
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,156,1700030647,84.7,64.1,518.7,17.43,0.018,0.12,13.2,34.1,14,0.0075,219.09
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,158,1700030649,95.5,108.7,499.4,15.02,0.0143,0.01,28.5,36.9,12,0.05,218.72
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,160,1700030651,81.7,84.1,522.0,8.24,0.0158,0.0471,16.1,39.1,14,0.0001,185.54
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,162,1700030653,83.2,100.4,464.9,11.03,0.0065,0.01,13.0,36.4,12,0.0268,182.98
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,164,1700030655,86.7,87.1,518.1,2.29,0.0069,0.0888,14.0,38.4,13,0.0065,225.28
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,166,1700030657,99.5,103.7,501.5,10.3,0.0047,0.0253,20.3,27.3,2,0.0337,221.8
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,168,1700030659,90.5,103.0,462.9,9.79,0.0084,0.0284,16.9,33.8,14,0.0073,202.73
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,170,1700030661,90.7,75.4,513.5,5.96,0.0035,0.0454,19.8,39.4,4,0.0072,223.42
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,172,1700030663,89.5,454.0,511.0,315.28,0.0429,0.0412,22.9,27.0,3,0.0189,164.14
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,174,1700030665,76.7,114.3,522.4,23.47,0.0104,0.0418,14.2,39.3,2,0.0131,179.33
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,176,1700030667,97.6,104.9,515.0,21.03,0.0032,0.0348,27.4,42.9,10,0.0062,192.06
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,178,1700030669,85.7,88.2,488.0,9.52,0.0082,0.0445,21.3,40.8,14,0.05,238.29
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,180,1700030671,99.0,99.6,474.9,27.97,0.0039,0.0212,29.6,30.1,2,0.0072,167.58
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,182,1700030673,96.9,91.3,494.0,2.0,0.0161,0.0517,19.7,31.4,0,0.0143,211.33
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,184,1700030675,90.5,412.2,505.5,333.86,0.0312,0.0223,36.7,37.8,7,0.0275,217.1
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,186,1700030677,95.3,84.6,533.8,2.0,0.0268,0.12,28.0,31.6,7,0.0012,183.22
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,188,1700030679,88.4,95.4,524.0,7.34,0.0086,0.041,20.2,43.2,6,0.005,159.33
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,190,1700030681,74.1,103.5,534.9,8.33,0.0134,0.0206,9.5,34.5,9,0.0052,201.43
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,192,1700030683,88.1,110.5,514.5,2.0,0.0096,0.0533,11.6,26.1,6,0.0308,236.6
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,194,1700030685,87.4,87.8,514.0,9.29,0.0068,0.0607,18.3,37.2,12,0.0125,205.62
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,196,1700030687,92.7,100.3,531.8,39.04,0.0024,0.0328,27.8,39.3,1,0.0291,211.41
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,198,1700030689,100.1,86.1,540.5,2.0,0.0148,0.0807,25.5,35.1,2,0.0144,192.86
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,200,1700030691,90.0,80.8,543.5,28.92,0.0032,0.0749,12.6,35.2,9,0.0208,193.59
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,202,1700030693,101.3,520.3,481.0,474.59,0.0415,0.018,16.4,42.6,4,0.0018,216.65
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,204,1700030695,94.3,102.2,500.7,23.72,0.0064,0.0231,20.8,28.6,2,0.0059,173.44
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,206,1700030697,92.1,112.3,527.1,14.18,0.004,0.0616,18.8,25.1,11,0.0078,202.99
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,208,1700030699,90.5,76.5,537.6,40.0,0.0078,0.0557,12.7,43.5,14,0.0099,225.62
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,210,1700030701,86.7,269.3,520.0,181.52,0.0428,0.0352,12.5,41.0,11,0.0025,220.74
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,212,1700030703,74.5,97.4,503.2,18.14,0.0111,0.0269,18.7,40.5,11,0.0087,215.63
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,214,1700030705,93.3,93.8,502.4,28.31,0.0016,0.0499,30.6,32.5,7,0.0088,214.1
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,216,1700030707,86.5,86.1,543.6,4.1,0.0015,0.0602,36.1,32.3,3,0.0087,170.06
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,218,1700030709,90.9,90.4,442.5,39.0,0.0021,0.0278,17.3,33.0,7,0.0219,165.05
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,220,1700030711,79.3,82.1,500.8,2.0,0.0042,0.1034,24.0,38.9,7,0.05,191.8
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,222,1700030713,96.2,96.3,525.4,3.53,0.0126,0.0606,27.5,34.1,5,0.05,190.79
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,224,1700030715,90.1,67.0,496.6,14.0,0.0074,0.12,20.1,32.6,7,0.0217,177.26
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,226,1700030717,99.2,94.9,509.5,9.63,0.0004,0.0161,16.0,29.5,7,0.0438,230.16
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,228,1700030719,88.1,93.9,510.1,10.81,0.0031,0.01,20.3,32.4,10,0.0072,208.97
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,230,1700030721,90.9,93.8,505.5,27.67,0.0124,0.12,28.1,32.1,8,0.034,231.17
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,232,1700030723,89.6,100.7,525.0,5.92,0.0088,0.012,22.8,42.4,7,0.0057,203.27
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,234,1700030725,79.6,109.7,486.8,12.7,0.0157,0.0141,23.3,31.5,5,0.0103,220.89
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,236,1700030727,85.1,100.6,523.6,26.76,0.0299,0.1085,27.8,47.2,14,0.0149,217.47
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,238,1700030729,97.0,96.6,502.9,24.01,0.0018,0.0304,21.2,29.8,5,0.05,166.87
ep_00043_LATENCY_SPIKE,LATENCY_SPIKE,auth-service,0,1700356905,95.9,95.1,509.4,30.4,0.0086,0.0282,21.7,33.4,9,0.0153,209.54
ep_00043_LATENCY_SPIKE,LATENCY_SPIKE,auth-service,2,1700356907,91.6,95.4,535.5,10.12,0.0032,0.0129,29.2,40.3,11,0.0091,226.01
ep_00043_LATENCY_SPIKE,LATENCY_SPIKE,auth-service,4,1700356909,101.9,94.4,509.5,2.0,0.0032,0.0295,23.6,24.5,7,0.0178,194.02
ep_00043_LATENCY_SPIKE,LATENCY_SPIKE,auth-service,6,1700356911,89.8,93.6,483.4,17.51,0.0096,0.0439,15.9,39.0,4,0.05,238.87
